acidente_id,data,hora,tipo_acidente,gravidade,numero_feridos,numero_mortos,via,bairro,categoria_clima,temperatura,humidade,vento
5823,2024-10-04,23:23,Capotamento,Leve,0,0,Rua Dr. César,Santana,Neblina,19.72,87.49,4.49
5824,2024-04-30,14:07,Atropelamento,Fatal,0,1,Rua Doze de Outubro,Lapa,Céu limpo,32.59,43.64,4.32
5825,2024-10-01,03:14,Capotamento,Leve,0,0,Rua Guaicurus,Lapa,Neblina,21.78,90.02,1.47
5826,2024-08-14,18:28,Choque traseiro,Média,3,0,Rua Doze de Outubro,Lapa,Céu limpo,27.07,47.51,7.32
5827,2024-06-04,11:04,Engavetamento,Leve,0,0,Rua Boa Vista,Sé,Chuva,25.92,72.91,12.2
5828,2024-09-23,23:49,Choque traseiro,Média,3,0,Rua Doze de Outubro,Lapa,Nublado,20.75,54.23,4.28
5829,2024-07-09,18:46,Capotamento,Leve,0,0,Rua Doze de Outubro,Lapa,Nublado,21.16,61.45,8.22
5830,2024-08-28,08:35,Choque traseiro,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Céu limpo,32.26,46.39,1.85
5831,2024-03-21,04:40,Colisão,Leve,0,0,Rua Doze de Outubro,Lapa,Nublado,24.06,73.37,9.63
5832,2024-02-29,06:27,Atropelamento,Leve,0,0,Rua Pio XI,Lapa,Chuva,23.27,78.19,19.7
5833,2024-06-11,08:59,Choque traseiro,Leve,0,0,Rua Vergueiro,Vila Mariana,Céu limpo,31.78,43.1,3.77
5834,2024-03-17,00:26,Capotamento,Leve,0,0,Rua Voluntários da Pátria,Santana,Chuva,24.14,72.56,9.93
5835,2024-09-02,06:04,Colisão,Leve,0,0,Rua Jurucê,Moema,Céu limpo,30.62,45.5,8.22
5836,2024-02-06,02:01,Choque traseiro,Leve,0,0,Rua Dr. César,Santana,Chuva,24.14,83.0,10.61
5837,2024-08-15,19:11,Engavetamento,Leve,0,0,Rua Boa Vista,Sé,Nublado,26.57,69.71,11.4
5838,2024-05-14,09:36,Choque traseiro,Leve,0,0,Rua Emília Marengo,Tatuapé,Chuva,19.62,92.37,17.93
5839,2024-07-24,14:06,Choque traseiro,Leve,0,0,Rua Domingos de Morais,Vila Mariana,Nublado,22.11,68.03,4.44
5840,2024-05-26,15:00,Choque traseiro,Média,0,0,Rua dos Pinheiros,Pinheiros,Nublado,22.14,53.1,11.44
5841,2024-09-19,00:57,Colisão,Média,2,0,Rua XV de Novembro,Sé,Chuva,21.95,84.73,16.68
5842,2024-06-20,02:45,Colisão,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Neblina,21.64,92.96,0.54
5843,2024-06-09,14:00,Capotamento,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Céu limpo,31.03,44.74,9.51
5844,2024-02-25,07:45,Atropelamento,Leve,0,0,Rua Emília Marengo,Tatuapé,Nublado,25.42,59.76,2.39
5845,2024-01-23,13:48,Engavetamento,Leve,0,0,Rua Boa Vista,Sé,Chuva,24.57,79.78,5.72
5846,2024-02-29,12:40,Colisão,Média,0,0,Rua Boa Vista,Sé,Céu limpo,29.48,33.5,9.01
5847,2024-02-20,11:25,Engavetamento,Leve,0,0,Rua Direita,Sé,Nublado,22.18,66.29,10.44
5848,2024-01-10,02:54,Capotamento,Fatal,1,1,Rua dos Pinheiros,Pinheiros,Nublado,27.2,52.55,2.39
5849,2024-01-08,17:42,Atropelamento,Média,3,0,Rua Doze de Outubro,Lapa,Chuva,21.5,88.88,15.32
5850,2024-09-27,04:29,Choque traseiro,Leve,0,0,Rua Emília Marengo,Tatuapé,Nublado,23.86,51.75,7.65
5851,2024-05-29,21:33,Colisão,Média,2,0,Rua Pio XI,Lapa,Chuva,24.37,77.51,16.13
5852,2024-06-07,14:42,Colisão,Leve,0,0,Rua Direita,Sé,Céu limpo,33.41,44.79,7.84
5853,2024-05-11,04:36,Capotamento,Leve,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Nublado,20.5,66.51,5.08
5854,2024-01-05,23:52,Colisão,Leve,0,0,Rua Pio XI,Lapa,Chuva,24.0,86.45,7.73
5855,2024-09-24,23:35,Colisão,Leve,0,0,Rua Voluntários da Pátria,Santana,Nublado,24.68,69.84,5.38
5856,2024-03-14,05:13,Capotamento,Leve,0,0,Rua Doze de Outubro,Lapa,Chuva,20.02,90.49,14.72
5857,2024-02-28,14:46,Engavetamento,Grave,1,0,Av. dos Eucaliptos,Moema,Céu limpo,31.07,35.95,1.76
5858,2024-02-24,23:56,Atropelamento,Média,0,0,Rua Jurucê,Moema,Nublado,21.2,68.74,6.67
5859,2024-04-26,04:17,Colisão,Leve,0,0,Rua Pio XI,Lapa,Nublado,23.06,74.04,8.78
5860,2024-01-17,16:41,Colisão,Leve,0,0,Rua Dr. César,Santana,Chuva,23.53,89.65,12.26
5861,2024-10-20,18:44,Choque traseiro,Leve,0,0,Rua Voluntários da Pátria,Santana,Chuva,20.85,85.99,16.44
5862,2024-02-13,11:06,Atropelamento,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Nublado,20.59,65.68,11.2
5863,2024-02-04,22:02,Engavetamento,Média,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Chuva,18.72,90.65,14.87
5864,2024-08-08,01:03,Colisão,Fatal,1,1,Rua Vergueiro,Vila Mariana,Neblina,18.13,85.34,4.69
5865,2024-07-12,13:05,Capotamento,Leve,0,0,Rua Boa Vista,Sé,Chuva,23.5,77.19,16.57
5866,2024-07-01,08:15,Choque traseiro,Média,3,0,Rua Doze de Outubro,Lapa,Neblina,16.88,87.0,5.13
5867,2024-08-18,09:06,Engavetamento,Média,4,0,Rua Emília Marengo,Tatuapé,Nublado,21.64,66.6,11.36
5868,2024-01-02,09:09,Engavetamento,Leve,0,0,Rua Doze de Outubro,Lapa,Chuva,25.82,83.01,17.03
5869,2024-08-29,07:12,Capotamento,Leve,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Nublado,20.98,67.23,6.04
5870,2024-09-26,07:35,Engavetamento,Leve,0,0,Rua Voluntários da Pátria,Santana,Céu limpo,27.13,46.16,6.76
5871,2024-08-03,08:55,Engavetamento,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Nublado,26.95,62.41,3.62
5872,2024-08-09,07:32,Capotamento,Leve,0,0,Rua Jurucê,Moema,Céu limpo,31.91,39.35,6.88
5873,2024-02-01,15:09,Atropelamento,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Chuva,22.96,79.55,15.35
5874,2024-03-06,08:50,Choque traseiro,Leve,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Chuva,23.61,86.41,11.07
5875,2024-03-24,01:13,Engavetamento,Média,0,0,Rua Dr. César,Santana,Chuva,21.43,94.07,12.72
5876,2024-06-20,07:54,Capotamento,Média,1,0,Rua Doze de Outubro,Lapa,Céu limpo,30.99,44.94,5.41
5877,2024-07-19,11:55,Choque traseiro,Grave,2,0,Rua Teodoro Sampaio,Pinheiros,Céu limpo,28.27,33.22,3.4
5878,2024-05-24,07:07,Choque traseiro,Leve,0,0,Rua Tuiuti,Tatuapé,Céu limpo,27.93,38.1,2.17
5879,2024-06-10,12:51,Choque traseiro,Leve,0,0,Rua Tuiuti,Tatuapé,Céu limpo,27.91,43.0,5.05
5880,2024-06-13,21:31,Capotamento,Média,1,0,Rua XV de Novembro,Sé,Neblina,16.51,97.24,1.22
5881,2024-05-04,01:20,Atropelamento,Leve,0,0,Rua Vergueiro,Vila Mariana,Nublado,20.1,52.14,9.21
5882,2024-05-03,00:09,Colisão,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Nublado,26.02,52.3,8.71
5883,2024-09-09,19:33,Capotamento,Leve,0,0,Rua Dr. César,Santana,Neblina,18.65,97.13,4.67
5884,2024-05-26,16:29,Atropelamento,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Chuva,22.17,93.65,17.07
5885,2024-05-23,02:52,Engavetamento,Média,2,0,Rua Joaquim Floriano,Itaim Bibi,Neblina,19.09,83.72,4.33
5886,2024-07-10,03:04,Atropelamento,Média,0,0,Rua Coelho Lisboa,Tatuapé,Nublado,23.7,69.95,4.82
5887,2024-05-16,10:16,Atropelamento,Leve,0,0,Rua XV de Novembro,Sé,Céu limpo,32.84,45.42,6.05
5888,2024-06-15,09:56,Colisão,Leve,0,0,Rua Direita,Sé,Nublado,26.89,55.64,8.13
5889,2024-03-15,12:46,Colisão,Leve,0,0,Rua Doze de Outubro,Lapa,Chuva,18.39,84.73,13.73
5890,2024-02-28,23:12,Capotamento,Leve,0,0,Av. Ibirapuera,Moema,Nublado,27.32,70.58,6.64
5891,2024-01-22,20:00,Choque traseiro,Leve,0,0,Rua Guaicurus,Lapa,Neblina,20.48,84.35,4.28
5892,2024-02-04,02:57,Engavetamento,Grave,0,0,Rua Pio XI,Lapa,Céu limpo,30.5,46.68,9.47
5893,2024-07-20,17:46,Colisão,Média,2,0,Rua Jurucê,Moema,Céu limpo,33.69,37.34,8.38
5894,2024-06-18,16:32,Capotamento,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Chuva,22.22,81.8,18.62
5895,2024-02-04,17:53,Choque traseiro,Leve,0,0,Rua dos Pinheiros,Pinheiros,Chuva,20.43,70.66,16.75
5896,2024-09-16,03:11,Choque traseiro,Leve,0,0,Rua Guaicurus,Lapa,Chuva,23.89,73.46,15.93
5897,2024-06-17,04:08,Colisão,Média,0,0,Rua Alfredo Pujol,Santana,Nublado,24.85,53.9,11.14
5898,2024-02-19,04:57,Atropelamento,Média,2,0,Av. Brigadeiro Faria Lima,Pinheiros,Nublado,22.98,59.59,5.41
5899,2024-02-28,04:46,Atropelamento,Leve,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Nublado,22.66,50.03,7.85
5900,2024-05-21,04:20,Engavetamento,Média,1,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Nublado,20.52,56.81,3.62
5901,2024-01-05,21:50,Capotamento,Média,1,0,Rua Joaquim Floriano,Itaim Bibi,Neblina,19.57,96.84,6.73
5902,2024-06-24,01:38,Colisão,Leve,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Neblina,21.82,90.84,3.73
5903,2024-01-16,05:15,Engavetamento,Leve,0,0,Rua Guaicurus,Lapa,Chuva,21.14,71.37,13.81
5904,2024-01-19,12:13,Capotamento,Média,1,0,Rua Boa Vista,Sé,Chuva,20.9,93.91,10.58
5905,2024-05-18,18:44,Colisão,Leve,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Céu limpo,26.61,30.69,1.87
5906,2024-05-26,22:51,Colisão,Média,1,0,Rua Pio XI,Lapa,Nublado,22.84,72.39,10.09
5907,2024-01-03,02:58,Choque traseiro,Leve,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Neblina,20.1,84.44,5.72
5908,2024-05-04,08:58,Capotamento,Leve,0,0,Rua Doze de Outubro,Lapa,Nublado,20.92,63.89,7.64
5909,2024-01-27,18:06,Engavetamento,Média,0,0,Rua Teodoro Sampaio,Pinheiros,Céu limpo,30.31,35.22,7.94
5910,2024-06-23,04:55,Atropelamento,Fatal,2,0,Av. dos Eucaliptos,Moema,Nublado,25.22,64.87,7.22
5911,2024-01-01,23:34,Atropelamento,Leve,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Chuva,24.78,76.91,7.11
5912,2024-09-01,04:13,Colisão,Grave,6,0,Rua Voluntários da Pátria,Santana,Nublado,27.73,69.37,10.19
5913,2024-10-24,21:40,Colisão,Leve,0,0,Rua Boa Vista,Sé,Chuva,24.81,73.33,17.08
5914,2024-02-16,23:47,Capotamento,Leve,0,0,Rua Guaicurus,Lapa,Neblina,18.25,80.77,5.44
5915,2024-06-04,16:36,Choque traseiro,Média,1,0,Rua Doze de Outubro,Lapa,Chuva,20.15,71.65,15.88
5916,2024-03-23,12:45,Engavetamento,Média,2,0,Rua Alfredo Pujol,Santana,Céu limpo,28.09,52.96,6.07
5917,2024-03-10,06:43,Capotamento,Média,3,0,Rua Vergueiro,Vila Mariana,Chuva,24.26,93.73,15.89
5918,2024-08-07,00:49,Capotamento,Média,2,0,Rua Emília Marengo,Tatuapé,Nublado,25.34,74.86,5.64
5919,2024-04-10,22:15,Atropelamento,Grave,1,0,Av. Ibirapuera,Moema,Nublado,21.75,68.79,3.27
5920,2024-01-12,07:19,Capotamento,Média,0,0,Rua Voluntários da Pátria,Santana,Chuva,25.2,75.85,15.51
5921,2024-01-17,06:08,Engavetamento,Fatal,0,0,Rua Voluntários da Pátria,Santana,Chuva,20.81,89.81,8.68
5922,2024-01-30,02:17,Engavetamento,Leve,0,0,Rua Pio XI,Lapa,Chuva,22.09,91.13,9.97
5923,2024-05-12,11:53,Capotamento,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Nublado,24.73,59.25,2.73
5924,2024-02-13,20:19,Atropelamento,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Chuva,25.8,92.79,15.71
5925,2024-06-28,01:12,Choque traseiro,Leve,0,0,Rua Direita,Sé,Nublado,26.51,57.32,8.11
5926,2024-03-26,20:42,Colisão,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Chuva,19.14,91.43,5.83
5927,2024-01-26,08:29,Atropelamento,Leve,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Céu limpo,32.63,34.07,5.97
5928,2024-04-02,16:19,Engavetamento,Leve,0,0,Rua Dr. César,Santana,Céu limpo,32.38,34.12,1.88
5929,2024-07-26,04:01,Capotamento,Média,0,0,Rua Coelho Lisboa,Tatuapé,Neblina,18.76,92.76,3.52
5930,2024-02-04,14:27,Atropelamento,Leve,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Céu limpo,27.94,40.01,4.04
5931,2024-10-26,23:35,Engavetamento,Média,0,0,Rua Pio XI,Lapa,Nublado,25.07,69.47,10.85
5932,2024-05-07,16:43,Atropelamento,Média,0,0,Rua Alfredo Pujol,Santana,Neblina,17.28,96.76,3.61
5933,2024-05-03,23:42,Engavetamento,Leve,0,0,Rua XV de Novembro,Sé,Neblina,20.46,84.06,1.59
5934,2024-05-01,14:55,Capotamento,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Céu limpo,33.26,43.3,2.96
5935,2024-06-12,18:20,Engavetamento,Leve,0,0,Rua Alfredo Pujol,Santana,Céu limpo,31.8,30.3,3.16
5936,2024-07-16,07:56,Engavetamento,Média,1,0,Rua Vergueiro,Vila Mariana,Nublado,27.97,51.98,3.8
5937,2024-01-08,08:26,Engavetamento,Leve,0,0,Rua Dr. César,Santana,Chuva,23.3,93.6,12.56
5938,2024-06-26,11:56,Engavetamento,Grave,1,0,Rua Teodoro Sampaio,Pinheiros,Nublado,24.93,58.66,6.61
5939,2024-04-05,01:33,Colisão,Fatal,0,0,Rua Domingos de Morais,Vila Mariana,Nublado,20.01,69.79,9.36
5940,2024-09-11,12:47,Choque traseiro,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Céu limpo,30.21,45.4,6.45
5941,2024-01-30,09:52,Atropelamento,Leve,0,0,Rua Alfredo Pujol,Santana,Nublado,24.46,74.79,6.14
5942,2024-09-08,14:34,Engavetamento,Leve,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Chuva,24.37,73.93,7.76
5943,2024-01-27,12:59,Atropelamento,Leve,0,0,Rua Domingos de Morais,Vila Mariana,Nublado,21.39,59.74,7.21
5944,2024-10-21,22:06,Choque traseiro,Leve,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Nublado,21.85,55.42,8.73
5945,2024-06-26,00:27,Engavetamento,Média,1,0,Rua Domingos de Morais,Vila Mariana,Nublado,22.36,50.8,5.29
5946,2024-01-17,22:06,Choque traseiro,Média,2,0,Rua Alfredo Pujol,Santana,Chuva,24.79,90.33,9.88
5947,2024-08-10,13:48,Engavetamento,Média,1,0,Rua Alfredo Pujol,Santana,Nublado,22.24,53.39,9.08
5948,2024-01-25,11:25,Atropelamento,Leve,0,0,Av. Ibirapuera,Moema,Chuva,25.6,92.34,12.93
5949,2024-09-06,04:19,Colisão,Média,2,0,Rua Dr. César,Santana,Nublado,21.69,71.73,5.6
5950,2024-05-16,09:46,Engavetamento,Leve,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Nublado,20.17,73.47,11.76
5951,2024-03-21,23:28,Atropelamento,Leve,0,0,Rua Emília Marengo,Tatuapé,Nublado,24.85,57.87,8.45
5952,2024-06-01,13:00,Atropelamento,Grave,0,0,Rua Pio XI,Lapa,Nublado,25.65,59.26,3.66
5953,2024-08-16,17:54,Choque traseiro,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Céu limpo,32.57,45.36,3.05
5954,2024-03-27,08:21,Capotamento,Grave,3,0,Rua Emília Marengo,Tatuapé,Chuva,24.53,86.43,18.75
5955,2024-03-23,18:34,Choque traseiro,Leve,0,0,Rua Voluntários da Pátria,Santana,Céu limpo,28.43,45.16,5.54
5956,2024-08-02,04:11,Capotamento,Grave,1,0,Av. Lins de Vasconcelos,Vila Mariana,Nublado,21.26,68.09,4.21
5957,2024-05-10,06:00,Engavetamento,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Nublado,25.48,59.05,5.27
5958,2024-03-05,16:54,Colisão,Média,1,0,Rua Coelho Lisboa,Tatuapé,Céu limpo,33.26,49.83,5.26
5959,2024-03-01,02:26,Engavetamento,Grave,2,0,Rua XV de Novembro,Sé,Céu limpo,27.59,45.45,5.98
5960,2024-05-10,17:51,Capotamento,Média,1,0,Av. Ibirapuera,Moema,Nublado,24.04,58.36,6.03
5961,2024-04-13,19:58,Colisão,Leve,0,0,Rua Vergueiro,Vila Mariana,Neblina,20.01,96.07,2.35
5962,2024-10-09,21:57,Capotamento,Leve,0,0,Rua Vergueiro,Vila Mariana,Neblina,21.93,83.61,6.86
5963,2024-09-15,21:37,Atropelamento,Leve,0,0,Av. Ibirapuera,Moema,Chuva,24.94,70.62,19.65
5964,2024-03-09,20:58,Engavetamento,Leve,0,0,Rua Vergueiro,Vila Mariana,Chuva,25.73,82.4,13.35
5965,2024-08-28,12:11,Choque traseiro,Grave,0,0,Rua Alfredo Pujol,Santana,Céu limpo,24.97,38.52,6.82
5966,2024-01-04,00:37,Engavetamento,Grave,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Nublado,27.42,63.6,3.72
5967,2024-04-06,23:45,Atropelamento,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Neblina,18.47,80.97,1.59
5968,2024-02-21,17:18,Choque traseiro,Leve,0,0,Rua XV de Novembro,Sé,Céu limpo,32.17,51.81,2.2
5969,2024-04-22,13:20,Capotamento,Leve,0,0,Rua Jurucê,Moema,Céu limpo,31.02,31.54,8.62
5970,2024-03-03,20:59,Colisão,Leve,0,0,Rua Dr. César,Santana,Nublado,23.48,50.46,5.49
5971,2024-10-21,16:08,Atropelamento,Média,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Neblina,21.26,88.89,3.99
5972,2024-05-21,16:43,Engavetamento,Grave,0,0,Rua Alfredo Pujol,Santana,Céu limpo,30.27,32.65,4.4
5973,2024-04-09,16:43,Capotamento,Leve,0,0,Rua dos Pinheiros,Pinheiros,Nublado,25.99,66.54,5.59
5974,2024-08-15,03:51,Capotamento,Leve,0,0,Rua Vergueiro,Vila Mariana,Neblina,20.09,81.25,3.42
5975,2024-02-20,02:41,Colisão,Média,0,0,Rua Direita,Sé,Nublado,20.68,74.73,11.96
5976,2024-01-16,11:59,Capotamento,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Chuva,22.26,94.72,13.55
5977,2024-06-06,19:41,Capotamento,Leve,0,0,Rua Jurucê,Moema,Neblina,16.86,89.09,3.12
5978,2024-02-10,21:14,Choque traseiro,Média,2,0,Rua Doze de Outubro,Lapa,Neblina,21.38,95.11,3.69
5979,2024-03-07,14:05,Capotamento,Leve,0,0,Av. dos Eucaliptos,Moema,Nublado,24.65,51.08,10.29
5980,2024-04-21,02:29,Engavetamento,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Nublado,26.23,65.43,9.42
5981,2024-07-06,20:18,Atropelamento,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Neblina,19.89,82.02,5.98
5982,2024-06-03,17:51,Atropelamento,Média,1,0,Av. Juscelino Kubitschek,Itaim Bibi,Chuva,22.94,77.91,18.91
5983,2024-07-27,10:42,Engavetamento,Grave,1,0,Rua Boa Vista,Sé,Céu limpo,29.1,47.76,4.19
5984,2024-04-01,16:50,Colisão,Grave,1,0,Rua Doze de Outubro,Lapa,Chuva,21.5,74.73,7.57
5985,2024-07-10,21:56,Colisão,Leve,0,0,Rua Domingos de Morais,Vila Mariana,Neblina,20.02,97.26,2.69
5986,2024-07-22,19:36,Engavetamento,Média,0,0,Rua Jurucê,Moema,Nublado,24.58,57.87,2.54
5987,2024-04-07,17:04,Engavetamento,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Neblina,19.6,82.86,3.97
5988,2024-06-12,02:02,Engavetamento,Leve,0,0,Av. dos Eucaliptos,Moema,Neblina,21.99,91.32,1.5
5989,2024-04-20,00:52,Colisão,Leve,0,0,Rua XV de Novembro,Sé,Nublado,25.56,60.31,7.02
5990,2024-01-23,15:19,Atropelamento,Grave,4,0,Av. Juscelino Kubitschek,Itaim Bibi,Nublado,22.71,60.93,4.58
5991,2024-03-29,03:20,Atropelamento,Média,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Chuva,23.91,83.45,9.2
5992,2024-09-21,17:41,Atropelamento,Leve,0,0,Rua Dr. César,Santana,Céu limpo,24.78,39.17,7.52
5993,2024-04-28,05:42,Choque traseiro,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Neblina,18.86,96.7,4.64
5994,2024-08-19,04:51,Engavetamento,Leve,0,0,Av. Ibirapuera,Moema,Neblina,20.36,93.78,2.4
5995,2024-04-09,14:16,Engavetamento,Leve,0,0,Rua Vergueiro,Vila Mariana,Nublado,22.57,63.39,9.28
5996,2024-09-14,00:18,Atropelamento,Média,1,0,Rua Vergueiro,Vila Mariana,Neblina,17.96,97.69,4.57
5997,2024-04-02,04:00,Colisão,Média,1,0,Rua Direita,Sé,Chuva,26.0,81.03,11.84
5998,2024-01-27,15:48,Colisão,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Nublado,26.73,58.14,5.12
5999,2024-07-17,01:39,Atropelamento,Média,0,0,Rua Domingos de Morais,Vila Mariana,Neblina,16.72,88.11,0.36
6000,2024-08-03,00:12,Colisão,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Chuva,22.01,87.0,7.09
6001,2024-08-29,08:47,Engavetamento,Leve,0,0,Av. dos Eucaliptos,Moema,Céu limpo,28.42,40.9,3.71
6002,2024-05-05,05:31,Colisão,Média,1,0,Rua Alfredo Pujol,Santana,Nublado,25.5,51.81,7.45
6003,2024-02-03,15:37,Engavetamento,Leve,0,0,Rua Domingos de Morais,Vila Mariana,Céu limpo,24.96,46.15,7.73
6004,2024-04-11,03:51,Atropelamento,Média,0,0,Av. Ibirapuera,Moema,Neblina,16.43,91.42,0.05
6005,2024-05-17,23:38,Choque traseiro,Leve,0,0,Rua Direita,Sé,Neblina,16.45,92.3,4.2
6006,2024-05-28,00:47,Engavetamento,Fatal,2,1,Rua Doze de Outubro,Lapa,Neblina,19.23,85.04,6.79
6007,2024-09-16,01:33,Capotamento,Leve,0,0,Av. dos Eucaliptos,Moema,Chuva,22.59,75.33,15.68
6008,2024-06-27,12:32,Atropelamento,Média,0,0,Rua Voluntários da Pátria,Santana,Céu limpo,33.8,41.67,3.31
6009,2024-01-15,00:12,Colisão,Média,0,0,Rua Jurucê,Moema,Chuva,21.49,77.4,14.13
6010,2024-08-12,02:45,Atropelamento,Média,1,0,Rua dos Pinheiros,Pinheiros,Nublado,26.7,60.56,5.61
6011,2024-10-11,05:09,Colisão,Leve,0,0,Av. dos Eucaliptos,Moema,Neblina,18.99,91.12,5.1
6012,2024-07-16,07:57,Choque traseiro,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Céu limpo,33.66,54.91,2.5
6013,2024-06-11,06:14,Capotamento,Média,1,0,Rua Doze de Outubro,Lapa,Céu limpo,31.35,35.17,8.93
6014,2024-03-08,10:34,Atropelamento,Média,0,0,Rua Teodoro Sampaio,Pinheiros,Chuva,25.24,87.01,6.53
6015,2024-02-14,05:10,Colisão,Média,4,0,Av. Lins de Vasconcelos,Vila Mariana,Nublado,21.27,73.07,10.24
6016,2024-06-16,13:35,Capotamento,Leve,0,0,Rua Guaicurus,Lapa,Nublado,26.65,64.03,3.34
6017,2024-04-11,04:11,Choque traseiro,Leve,0,0,Rua Alfredo Pujol,Santana,Neblina,18.0,89.94,4.58
6018,2024-04-29,19:24,Colisão,Grave,1,0,Av. Brigadeiro Faria Lima,Pinheiros,Nublado,27.88,70.76,9.96
6019,2024-06-24,03:46,Capotamento,Leve,0,0,Rua Direita,Sé,Nublado,25.27,74.31,6.95
6020,2024-08-30,11:06,Atropelamento,Média,1,0,Av. Brigadeiro Faria Lima,Pinheiros,Céu limpo,24.74,37.68,7.9
6021,2024-10-14,15:24,Capotamento,Leve,0,0,Rua Emília Marengo,Tatuapé,Neblina,21.97,93.26,5.3
6022,2024-06-19,19:40,Capotamento,Média,1,0,Av. dos Eucaliptos,Moema,Nublado,23.61,60.5,3.86
6023,2024-04-02,13:32,Engavetamento,Leve,0,0,Rua Emília Marengo,Tatuapé,Neblina,18.13,97.51,2.74
6024,2024-01-26,07:40,Atropelamento,Leve,0,0,Rua dos Pinheiros,Pinheiros,Chuva,19.14,94.42,13.12
6025,2024-05-19,10:44,Atropelamento,Leve,0,0,Rua Pio XI,Lapa,Céu limpo,29.7,35.22,2.57
6026,2024-08-27,23:41,Choque traseiro,Fatal,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Nublado,21.15,69.13,10.35
6027,2024-05-30,03:00,Capotamento,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Neblina,21.46,95.28,6.91
6028,2024-03-23,19:46,Atropelamento,Média,1,0,Rua Boa Vista,Sé,Neblina,17.62,87.21,6.91
6029,2024-03-09,14:47,Choque traseiro,Leve,0,0,Rua Doze de Outubro,Lapa,Nublado,21.69,52.37,8.51
6030,2024-05-13,03:53,Atropelamento,Leve,0,0,Rua Doze de Outubro,Lapa,Nublado,20.46,62.66,5.12
6031,2024-02-25,16:35,Capotamento,Média,1,0,Rua Doze de Outubro,Lapa,Chuva,19.42,78.46,9.37
6032,2024-01-25,04:27,Atropelamento,Leve,0,0,Rua Pio XI,Lapa,Nublado,23.28,65.38,2.37
6033,2024-02-20,20:58,Atropelamento,Leve,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Nublado,20.44,71.85,3.13
6034,2024-10-16,01:53,Atropelamento,Leve,0,0,Rua Emília Marengo,Tatuapé,Nublado,20.59,72.58,3.8
6035,2024-05-07,07:22,Engavetamento,Média,1,0,Rua Domingos de Morais,Vila Mariana,Chuva,25.27,85.02,17.56
6036,2024-01-02,00:06,Choque traseiro,Leve,0,0,Rua Direita,Sé,Neblina,18.09,81.73,5.69
6037,2024-03-23,23:25,Engavetamento,Leve,0,0,Rua Jurucê,Moema,Nublado,23.62,71.14,2.56
6038,2024-05-20,13:21,Engavetamento,Leve,0,0,Rua dos Pinheiros,Pinheiros,Chuva,23.71,83.38,10.95
6039,2024-02-21,05:34,Choque traseiro,Leve,0,0,Av. dos Eucaliptos,Moema,Nublado,24.99,71.65,8.42
6040,2024-03-22,15:52,Engavetamento,Média,2,0,Rua XV de Novembro,Sé,Céu limpo,25.57,52.77,8.16
